"RecID","year","fn_code","fn_number","cabin_class","DEPARTURE_AIRPORT","ARRIVAL_AIRPORT","Anzahl.Flugsegmente","currencies","EMISSIONS_KGCO2EQ","dep_lat","dep_lon","dep_country","arr_lat","arr_lon","arr_country","distance_km","kgCO2km"
1154,2019,"LH",1844,"economy","MUC","FCO",1,"USD",200,48.13779831,11.69029999,"DE",41.804532,12.251998,"IT",706.3967723,0.283127001
1157,2019,"LS",1227,"economy","BHX","FCO",1,"USD",400,52.45389938,-1.748029947,"GB",41.804532,12.251998,"IT",1584.953701,0.252373303
1159,2019,"LX",16,"economy","ZRH","JFK",1,"USD",1200,47.458056,8.548056,"CH",40.639801,-73.7789,"US",6316.7853,0.189970047
1160,2019,"LX",38,"economy","ZRH","SFO",1,"USD",1800,47.458056,8.548056,"CH",37.61899948,-122.375,"US",9386.756338,0.191759532
1161,2019,"LX",39,"economy","SFO","ZRH",2,"USD",1800,37.61899948,-122.375,"US",47.458056,8.548056,"CH",9386.756338,0.191759532
1162,2019,"LX",161,"economy","NRT","ZRH",1,"USD",1900,35.764702,140.386002,"JP",47.458056,8.548056,"CH",9605.99669,0.197793114
1163,2019,"LX",316,"economy","ZRH","LHR",1,"USD",300,47.458056,8.548056,"CH",51.4706,-0.461941,"GB",789.3363672,0.380066107
1164,2019,"LX",339,"economy","LHR","ZRH",1,"USD",300,51.4706,-0.461941,"GB",47.458056,8.548056,"CH",789.3363672,0.380066107
1165,2019,"LX",381,"economy","MAN","ZRH",1,"USD",300,53.349375,-2.279521,"GB",47.458056,8.548056,"CH",1008.189939,0.297562977
1166,2019,"LX",390,"economy","ZRH","MAN",1,"USD",300,47.458056,8.548056,"CH",53.349375,-2.279521,"GB",1008.189939,0.297562977
1167,2019,"LX",460,"economy","ZRH","LCY",1,"USD",200,47.458056,8.548056,"CH",51.505299,0.055278,"GB",760.9574409,0.262826788
1168,2019,"LX",780,"economy","ZRH","BRU",3,"USD",200,47.458056,8.548056,"CH",50.90140152,4.48443985,"BE",483.9569908,0.413259864
1169,2019,"LX",781,"economy","BRU","ZRH",2,"USD",200,50.90140152,4.48443985,"BE",47.458056,8.548056,"CH",483.9569908,0.413259864
1172,2019,"LX",1027,"economy","DUS","ZRH",2,"USD",200,51.289501,6.76678,"DE",47.458056,8.548056,"CH",445.5918078,0.448841286
1173,2019,"LX",1674,"economy","ZRH","FLR",1,"USD",200,47.458056,8.548056,"CH",43.810001,11.2051,"IT",455.6624957,0.438921355
1175,2019,"LX",1710,"economy","ZRH","NAP",1,"USD",300,47.458056,8.548056,"CH",40.886002,14.2908,"IT",862.849775,0.347685088
1176,2019,"LX",1711,"economy","NAP","ZRH",2,"USD",300,40.886002,14.2908,"IT",47.458056,8.548056,"CH",862.849775,0.347685088
1177,2019,"LX",1726,"economy","ZRH","FCO",9,"USD",200,47.458056,8.548056,"CH",41.804532,12.251998,"IT",694.1810797,0.288109264
1178,2019,"LX",1732,"economy","ZRH","FCO",5,"USD",200,47.458056,8.548056,"CH",41.804532,12.251998,"IT",694.1810797,0.288109264
1179,2019,"LX",1732,"economy","ZRH","FCO",1,"USD",200,47.458056,8.548056,"CH",41.804532,12.251998,"IT",694.1810797,0.288109264
1180,2019,"LX",1733,"economy","FCO","ZRH",14,"USD",200,41.804532,12.251998,"IT",47.458056,8.548056,"CH",694.1810797,0.288109264
1181,2019,"LX",1733,"economy","FCO","ZRH",1,"USD",200,41.804532,12.251998,"IT",47.458056,8.548056,"CH",694.1810797,0.288109264
1182,2019,"LX",1736,"economy","ZRH","FCO",13,"USD",200,47.458056,8.548056,"CH",41.804532,12.251998,"IT",694.1810797,0.288109264
1183,2019,"LX",1737,"economy","FCO","ZRH",12,"USD",200,41.804532,12.251998,"IT",47.458056,8.548056,"CH",694.1810797,0.288109264
1184,2019,"LX",1737,"economy","FCO","ZRH",1,"USD",200,41.804532,12.251998,"IT",47.458056,8.548056,"CH",694.1810797,0.288109264
1185,2019,"LX",2140,"economy","ZRH","VLC",1,"USD",300,47.458056,8.548056,"CH",39.4893,-0.481625,"ES",1146.868451,0.261581875
1186,2019,"LX",2143,"economy","VLC","ZRH",1,"USD",300,39.4893,-0.481625,"ES",47.458056,8.548056,"CH",1146.868451,0.261581875
1187,2019,"LX",2146,"economy","ZRH","VLC",1,"USD",300,47.458056,8.548056,"CH",39.4893,-0.481625,"ES",1146.868451,0.261581875
1188,2019,"LX",2147,"economy","VLC","ZRH",1,"USD",300,39.4893,-0.481625,"ES",47.458056,8.548056,"CH",1146.868451,0.261581875
1189,2019,"LX",2510,"economy","ZRH","PMO",1,"USD",300,47.458056,8.548056,"CH",38.175999,13.091,"IT",1097.339417,0.273388521
1190,2019,"LX",2511,"economy","PMO","ZRH",1,"USD",300,38.175999,13.091,"IT",47.458056,8.548056,"CH",1097.339417,0.273388521
1192,2019,"LX",2824,"economy","ZRH","GVA",1,"USD",200,47.458056,8.548056,"CH",46.23809814,6.108950138,"CH",230.0429707,0.869402788
1198,2019,"TP",832,"economy","LIS","FCO",1,"USD",400,38.7813,-9.13592,"PT",41.804532,12.251998,"IT",1841.918858,0.217164832
1201,2019,"UA",45,"economy","EWR","TPA",1,"USD",400,40.692501,-74.168701,"US",27.97550011,-82.53320313,"US",1609.06469,0.248591621
1202,2019,"",NA,"economy","AMS","HAM",1,"USD",200,52.308601,4.76389,"NL",53.630402,9.98823,"DE",379.7819011,0.526618039
1203,2019,"",NA,"economy","BKK","SGN",1,"USD",200,13.68109989,100.7470016,"TH",10.8188,106.652,"VN",716.9767127,0.278949088
1204,2019,"",NA,"economy","HAM","FCO",1,"USD",300,53.630402,9.98823,"DE",41.804532,12.251998,"IT",1327.143327,0.226049436
1205,2019,"",NA,"economy","LHR","ORD",1,"USD",1200,51.4706,-0.461941,"GB",41.9786,-87.9048,"US",6350.857117,0.188950874
1206,2019,"",NA,"economy","SGN","UIH",1,"USD",200,10.8188,106.652,"VN",13.955,109.042,"VN",435.1924672,0.459566778
1207,2019,"AF",179,"economy","MEX","CDG",1,"USD",1800,19.4363,-99.072098,"MX",49.012798,2.55,"FR",9209.225045,0.195456186
1208,2019,"AF",1814,"economy","CDG","ZRH",1,"USD",200,49.012798,2.55,"FR",47.458056,8.548056,"CH",477.0600589,0.419234426
1209,2019,"AY",1402,"economy","MUC","HEL",1,"USD",400,48.353802,11.7861,"DE",60.3172,24.963301,"FI",1576.303615,0.25375822
1209,2019,"AY",1402,"economy","MUC","HEL",1,"USD",400,48.13779831,11.69029999,"DE",60.3172,24.963301,"FI",1600.922986,0.249855867
1211,2019,"AY",1512,"economy","ZRH","HEL",1,"USD",400,47.458056,8.548056,"CH",60.3172,24.963301,"FI",1780.86043,0.224610527
1213,2019,"AZ",569,"economy","GVA","FCO",1,"USD",200,46.23809814,6.108950138,"CH",41.804532,12.251998,"IT",696.2893053,0.287236927
1219,2019,"EN",8247,"economy","BLQ","MUC",1,"USD",200,44.5354,11.2887,"IT",48.353802,11.7861,"DE",426.7686982,0.468637932
1219,2019,"EN",8247,"economy","BLQ","MUC",1,"USD",200,44.5354,11.2887,"IT",48.13779831,11.69029999,"DE",402.2015702,0.497263101
1221,2019,"EW",766,"economy","CGN","ZRH",1,"USD",200,50.86589813,7.142739773,"DE",47.458056,8.548056,"CH",392.8902733,0.50904798
1222,2019,"EW",1978,"economy","MUC","HAM",1,"USD",200,48.353802,11.7861,"DE",53.630402,9.98823,"DE",600.6919949,0.332949335
1222,2019,"EW",1978,"economy","MUC","HAM",1,"USD",200,48.13779831,11.69029999,"DE",53.630402,9.98823,"DE",622.9600496,0.321047875
1224,2019,"EW",7764,"economy","HAM","ZRH",1,"USD",200,53.630402,9.98823,"DE",47.458056,8.548056,"CH",694.5750018,0.287945865
1225,2019,"JQ",761,"economy","ADL","SYD",1,"USD",300,-34.947512,138.533393,"AU",-33.94609833,151.177002,"AU",1165.234048,0.257459006
1226,2019,"KL",685,"economy","AMS","MEX",1,"USD",1800,52.308601,4.76389,"NL",19.4363,-99.072098,"MX",9216.598128,0.195299825
1227,2019,"KL",1958,"economy","ZRH","AMS",1,"USD",200,47.458056,8.548056,"CH",52.308601,4.76389,"NL",604.1411303,0.331048475
1228,2019,"LH",722,"economy","MUC","PEK",1,"USD",1500,48.353802,11.7861,"DE",40.08010101,116.5849991,"CN",7729.561817,0.19406016
1228,2019,"LH",722,"economy","MUC","PEK",1,"USD",1500,48.13779831,11.69029999,"DE",40.08010101,116.5849991,"CN",7749.927433,0.193550199
1229,2019,"LH",2079,"economy","HAM","MUC",1,"USD",200,53.630402,9.98823,"DE",48.353802,11.7861,"DE",600.6919949,0.332949335
1229,2019,"LH",2079,"economy","HAM","MUC",1,"USD",200,53.630402,9.98823,"DE",48.13779831,11.69029999,"DE",622.9600496,0.321047875
1230,2019,"LX",8,"economy","ZRH","ORD",1,"USD",1400,47.458056,8.548056,"CH",41.9786,-87.9048,"US",7139.060971,0.196104222
1231,2019,"LX",9,"economy","ORD","ZRH",1,"USD",1400,41.9786,-87.9048,"US",47.458056,8.548056,"CH",7139.060971,0.196104222
1232,2019,"LX",180,"economy","ZRH","BKK",1,"USD",1800,47.458056,8.548056,"CH",13.68109989,100.7470016,"TH",9064.502129,0.198576819
1233,2019,"LX",180,"economy","ZRH","BKK",1,"USD",1800,47.458056,8.548056,"CH",13.68109989,100.7470016,"TH",9064.502129,0.198576819
1234,2019,"LX",197,"economy","PEK","ZRH",1,"USD",1500,40.08010101,116.5849991,"CN",47.458056,8.548056,"CH",7980.212786,0.187964913
1235,2019,"LX",788,"economy","ZRH","BRU",1,"USD",200,47.458056,8.548056,"CH",50.90140152,4.48443985,"BE",483.9569908,0.413259864
1236,2019,"LX",789,"economy","BRU","ZRH",1,"USD",200,50.90140152,4.48443985,"BE",47.458056,8.548056,"CH",483.9569908,0.413259864
1237,2019,"LX",1051,"economy","HAM","ZRH",1,"USD",200,53.630402,9.98823,"DE",47.458056,8.548056,"CH",694.5750018,0.287945865
1238,2019,"LX",1052,"economy","ZRH","HAM",1,"USD",200,47.458056,8.548056,"CH",53.630402,9.98823,"DE",694.5750018,0.287945865
1239,2019,"LX",1053,"economy","HAM","ZRH",1,"USD",200,53.630402,9.98823,"DE",47.458056,8.548056,"CH",694.5750018,0.287945865
1240,2019,"LX",1054,"economy","ZRH","HAM",1,"USD",200,47.458056,8.548056,"CH",53.630402,9.98823,"DE",694.5750018,0.287945865
1241,2019,"LX",1055,"economy","HAM","ZRH",1,"USD",200,53.630402,9.98823,"DE",47.458056,8.548056,"CH",694.5750018,0.287945865
1242,2019,"LX",1370,"economy","ZRH","KRK",1,"USD",300,47.458056,8.548056,"CH",50.077702,19.7848,"PL",873.4778929,0.3434546
1243,2019,"LX",1371,"economy","KRK","ZRH",1,"USD",300,50.077702,19.7848,"PL",47.458056,8.548056,"CH",873.4778929,0.3434546
1244,2019,"OS",64,"economy","PEK","VIE",1,"USD",1400,40.08010101,116.5849991,"CN",48.110298,16.5697,"AT",7460.289024,0.18766029
1246,2019,"SN",2623,"economy","BRU","HAM",1,"USD",200,50.90140152,4.48443985,"BE",53.630402,9.98823,"DE",482.3435424,0.414642226
1247,2019,"SN",2712,"economy","GVA","BRU",1,"USD",200,46.23809814,6.108950138,"CH",50.90140152,4.48443985,"BE",532.6934678,0.375450446
1248,2019,"SN",2725,"economy","BRU","GVA",1,"USD",200,50.90140152,4.48443985,"BE",46.23809814,6.108950138,"CH",532.6934678,0.375450446
1249,2019,"SN",2726,"economy","GVA","BRU",1,"USD",200,46.23809814,6.108950138,"CH",50.90140152,4.48443985,"BE",532.6934678,0.375450446
1250,2019,"U",21457,"economy","GVA","HAM",1,"USD",300,46.23809814,6.108950138,"CH",53.630402,9.98823,"DE",868.2506417,0.345522348
1251,2019,"UA",135,"economy","ZRH","EWR",1,"USD",1200,47.458056,8.548056,"CH",40.692501,-74.168701,"US",6339.626061,0.189285612
1252,2019,"UA",225,"economy","IAD","SFO",1,"USD",800,38.9445,-77.455803,"US",37.61899948,-122.375,"US",3887.751903,0.205774448
1253,2019,"UA",330,"economy","ORD","EWR",1,"USD",300,41.9786,-87.9048,"US",40.692501,-74.168701,"US",1155.746905,0.259572402
1254,2019,"UA",397,"economy","MSP","ORD",1,"USD",200,44.882,-93.221802,"US",41.9786,-87.9048,"US",537.5968794,0.372025969
1255,2019,"UA",906,"economy","FRA","ORD",1,"USD",1300,50.033333,8.570556,"DE",41.9786,-87.9048,"US",6978.873549,0.18627648
1256,2019,"UA",992,"economy","ORD","BOS",1,"USD",300,41.9786,-87.9048,"US",42.3643,-71.005203,"US",1392.636675,0.215418713
1257,2019,"UA",1534,"economy","RSW","EWR",1,"USD",400,26.53619957,-81.75520325,"US",40.692501,-74.168701,"US",1723.925241,0.232028623
1263,2019,"AF",179,"economy","MEX","CDG",1,"USD",1800,19.4363,-99.072098,"MX",49.012798,2.55,"FR",9209.225045,0.195456186
1264,2019,"AF",1814,"economy","CDG","ZRH",1,"USD",200,49.012798,2.55,"FR",47.458056,8.548056,"CH",477.0600589,0.419234426
1265,2019,"BA",708,"economy","LHR","ZRH",1,"USD",300,51.4706,-0.461941,"GB",47.458056,8.548056,"CH",789.3363672,0.380066107
1266,2019,"BA",711,"economy","ZRH","LHR",1,"USD",300,47.458056,8.548056,"CH",51.4706,-0.461941,"GB",789.3363672,0.380066107
1267,2019,"BA",714,"economy","LHR","ZRH",1,"USD",300,51.4706,-0.461941,"GB",47.458056,8.548056,"CH",789.3363672,0.380066107
1268,2019,"BA",717,"economy","ZRH","LHR",1,"USD",300,47.458056,8.548056,"CH",51.4706,-0.461941,"GB",789.3363672,0.380066107
1269,2019,"BA",1399,"economy","MAN","LHR",1,"USD",200,53.349375,-2.279521,"GB",51.4706,-0.461941,"GB",242.8286094,0.82362618
1270,2019,"BA",1402,"economy","LHR","MAN",1,"USD",200,51.4706,-0.461941,"GB",53.349375,-2.279521,"GB",242.8286094,0.82362618
1271,2019,"EW",7761,"economy","ZRH","HAM",1,"USD",200,47.458056,8.548056,"CH",53.630402,9.98823,"DE",694.5750018,0.287945865
1272,2019,"KL",685,"economy","AMS","MEX",1,"USD",1800,52.308601,4.76389,"NL",19.4363,-99.072098,"MX",9216.598128,0.195299825
1273,2019,"KL",1958,"economy","ZRH","AMS",1,"USD",200,47.458056,8.548056,"CH",52.308601,4.76389,"NL",604.1411303,0.331048475
1274,2019,"LH",106,"economy","FRA","MUC",1,"USD",200,50.033333,8.570556,"DE",48.353802,11.7861,"DE",299.4132695,0.667973067
1274,2019,"LH",106,"economy","FRA","MUC",1,"USD",200,50.033333,8.570556,"DE",48.13779831,11.69029999,"DE",310.2060914,0.644732665
1275,2019,"LH",119,"economy","MUC","FRA",1,"USD",200,48.353802,11.7861,"DE",50.033333,8.570556,"DE",299.4132695,0.667973067
1275,2019,"LH",119,"economy","MUC","FRA",1,"USD",200,48.13779831,11.69029999,"DE",50.033333,8.570556,"DE",310.2060914,0.644732665
1276,2019,"LH",1187,"economy","ZRH","FRA",1,"USD",200,47.458056,8.548056,"CH",50.033333,8.570556,"DE",286.6832779,0.697633993
1280,2019,"LX",52,"economy","ZRH","BOS",1,"USD",1200,47.458056,8.548056,"CH",42.3643,-71.005203,"US",6016.976889,0.1994357
1281,2019,"LX",53,"economy","BOS","ZRH",1,"USD",1200,42.3643,-71.005203,"US",47.458056,8.548056,"CH",6016.976889,0.1994357
1282,2019,"LX",339,"economy","LHR","ZRH",1,"USD",300,51.4706,-0.461941,"GB",47.458056,8.548056,"CH",789.3363672,0.380066107
1283,2019,"LX",380,"economy","ZRH","MAN",1,"USD",300,47.458056,8.548056,"CH",53.349375,-2.279521,"GB",1008.189939,0.297562977
1284,2019,"LX",381,"economy","MAN","ZRH",1,"USD",300,53.349375,-2.279521,"GB",47.458056,8.548056,"CH",1008.189939,0.297562977
1289,2019,"LX",780,"economy","ZRH","BRU",1,"USD",200,47.458056,8.548056,"CH",50.90140152,4.48443985,"BE",483.9569908,0.413259864
1290,2019,"LX",787,"economy","BRU","ZRH",1,"USD",200,50.90140152,4.48443985,"BE",47.458056,8.548056,"CH",483.9569908,0.413259864
1291,2019,"LX",960,"economy","ZRH","TXL",1,"USD",200,47.458056,8.548056,"CH",52.5597,13.2877,"DE",661.1069083,0.302522932
1292,2019,"LX",1052,"economy","ZRH","HAM",1,"USD",200,47.458056,8.548056,"CH",53.630402,9.98823,"DE",694.5750018,0.287945865
1293,2019,"LX",1056,"economy","ZRH","HAM",1,"USD",200,47.458056,8.548056,"CH",53.630402,9.98823,"DE",694.5750018,0.287945865
1294,2019,"LX",1057,"economy","HAM","ZRH",1,"USD",200,53.630402,9.98823,"DE",47.458056,8.548056,"CH",694.5750018,0.287945865
1295,2019,"LX",1057,"economy","HAM","ZRH",1,"USD",200,53.630402,9.98823,"DE",47.458056,8.548056,"CH",694.5750018,0.287945865
1296,2019,"LX",1674,"economy","ZRH","FLR",1,"USD",200,47.458056,8.548056,"CH",43.810001,11.2051,"IT",455.6624957,0.438921355
1298,2019,"SK",606,"economy","ZRH","ARN",1,"USD",400,47.458056,8.548056,"CH",59.65190125,17.91860008,"SE",1488.811092,0.268670755
1299,2019,"SK",716,"economy","ARN","HEL",1,"USD",200,59.65190125,17.91860008,"SE",60.3172,24.963301,"FI",399.0154428,0.501233733
1300,2019,"SK",721,"economy","HEL","ARN",1,"USD",200,60.3172,24.963301,"FI",59.65190125,17.91860008,"SE",399.0154428,0.501233733
1303,2019,"UA",326,"economy","SEA","EWR",1,"USD",800,47.449001,-122.308998,"US",40.692501,-74.168701,"US",3859.132481,0.207300476
1304,2019,"UA",641,"economy","IAD","BOS",1,"USD",200,38.9445,-77.455803,"US",42.3643,-71.005203,"US",664.2929908,0.301071971
1305,2019,"UA",2223,"economy","SNA","EWR",1,"USD",800,33.675701,-117.867996,"US",40.692501,-74.168701,"US",3912.156837,0.204490779
1307,2019,"VY",2170,"economy","AGP","ZRH",1,"USD",400,36.6749,-4.49911,"ES",47.458056,8.548056,"CH",1609.146971,0.24857891
1308,2019,"VY",2171,"economy","ZRH","AGP",1,"USD",400,47.458056,8.548056,"CH",36.6749,-4.49911,"ES",1609.146971,0.24857891
1309,2019,"",NA,"economy","HKG","ADL",1,"USD",1300,22.308901,113.915001,"HK",-34.947512,138.533393,"AU",6883.888368,0.188846758
1309,2019,"",NA,"economy","HKG","ADL",1,"USD",1300,22.320304,114.198074,"HK",-34.947512,138.533393,"AU",6873.825335,0.189123223
1310,2019,"AA",1609,"economy","JFK","BDA",1,"USD",300,40.639801,-73.7789,"US",32.36399841,-64.67870331,"BM",1228.11773,0.244276255
1315,2019,"AZ",571,"economy","ZRH","FCO",1,"USD",200,47.458056,8.548056,"CH",41.804532,12.251998,"IT",694.1810797,0.288109264
1316,2019,"AZ",574,"economy","FCO","ZRH",1,"USD",200,41.804532,12.251998,"IT",47.458056,8.548056,"CH",694.1810797,0.288109264
1317,2019,"AZ",1615,"economy","FCO","BRI",1,"USD",200,41.804532,12.251998,"IT",41.138901,16.760599,"IT",383.243133,0.521861927
1318,2019,"AZ",1616,"economy","BRI","FCO",1,"USD",200,41.138901,16.760599,"IT",41.804532,12.251998,"IT",383.243133,0.521861927
1319,2019,"CX",110,"economy","SYD","HKG",1,"USD",1400,-33.94609833,151.177002,"AU",22.308901,113.915001,"HK",7402.129,0.189134775
1319,2019,"CX",110,"economy","SYD","HKG",1,"USD",1400,-33.94609833,151.177002,"AU",22.320304,114.198074,"HK",7387.269223,0.189515226
1320,2019,"CX",382,"economy","ZRH","HKG",1,"USD",1800,47.458056,8.548056,"CH",22.308901,113.915001,"HK",9290.580173,0.193744628
1320,2019,"CX",382,"economy","ZRH","HKG",1,"USD",1800,47.458056,8.548056,"CH",22.320304,114.198074,"HK",9308.735799,0.193366751
1321,2019,"CX",383,"economy","HKG","ZRH",1,"USD",1800,22.308901,113.915001,"HK",47.458056,8.548056,"CH",9290.580173,0.193744628
1321,2019,"CX",383,"economy","HKG","ZRH",1,"USD",1800,22.320304,114.198074,"HK",47.458056,8.548056,"CH",9308.735799,0.193366751
1324,2019,"KL",1952,"economy","ZRH","AMS",1,"USD",200,47.458056,8.548056,"CH",52.308601,4.76389,"NL",604.1411303,0.331048475
1325,2019,"KL",1958,"economy","ZRH","AMS",1,"USD",200,47.458056,8.548056,"CH",52.308601,4.76389,"NL",604.1411303,0.331048475
1326,2019,"KL",1961,"economy","AMS","ZRH",1,"USD",200,52.308601,4.76389,"NL",47.458056,8.548056,"CH",604.1411303,0.331048475
1327,2019,"KL",1962,"economy","ZRH","AMS",1,"USD",200,47.458056,8.548056,"CH",52.308601,4.76389,"NL",604.1411303,0.331048475
1328,2019,"KL",1969,"economy","AMS","ZRH",2,"USD",200,52.308601,4.76389,"NL",47.458056,8.548056,"CH",604.1411303,0.331048475
1329,2019,"LX",8,"economy","ZRH","ORD",2,"USD",1400,47.458056,8.548056,"CH",41.9786,-87.9048,"US",7139.060971,0.196104222
1330,2019,"LX",9,"economy","ORD","ZRH",1,"USD",1400,41.9786,-87.9048,"US",47.458056,8.548056,"CH",7139.060971,0.196104222
1331,2019,"LX",33,"economy","LHR","ZRH",1,"USD",300,51.4706,-0.461941,"GB",47.458056,8.548056,"CH",789.3363672,0.380066107
1332,2019,"LX",64,"economy","ZRH","MIA",2,"USD",1500,47.458056,8.548056,"CH",25.79319954,-80.29060364,"US",7853.953864,0.190986607
1333,2019,"LX",65,"economy","MIA","ZRH",2,"USD",1500,25.79319954,-80.29060364,"US",47.458056,8.548056,"CH",7853.953864,0.190986607
1334,2019,"LX",160,"economy","ZRH","NRT",1,"USD",1900,47.458056,8.548056,"CH",35.764702,140.386002,"JP",9605.99669,0.197793114
1335,2019,"LX",316,"economy","ZRH","LHR",5,"USD",300,47.458056,8.548056,"CH",51.4706,-0.461941,"GB",789.3363672,0.380066107
1336,2019,"LX",316,"economy","ZRH","LHR",1,"USD",300,47.458056,8.548056,"CH",51.4706,-0.461941,"GB",789.3363672,0.380066107
1337,2019,"LX",318,"economy","ZRH","LHR",1,"USD",300,47.458056,8.548056,"CH",51.4706,-0.461941,"GB",789.3363672,0.380066107
1338,2019,"LX",327,"economy","LHR","ZRH",1,"USD",300,51.4706,-0.461941,"GB",47.458056,8.548056,"CH",789.3363672,0.380066107
1339,2019,"LX",333,"economy","LHR","ZRH",1,"USD",300,51.4706,-0.461941,"GB",47.458056,8.548056,"CH",789.3363672,0.380066107
1340,2019,"LX",338,"economy","ZRH","LHR",1,"USD",300,47.458056,8.548056,"CH",51.4706,-0.461941,"GB",789.3363672,0.380066107
1341,2019,"LX",339,"economy","LHR","ZRH",2,"USD",300,51.4706,-0.461941,"GB",47.458056,8.548056,"CH",789.3363672,0.380066107
1342,2019,"LX",354,"economy","GVA","LHR",1,"USD",200,46.23809814,6.108950138,"CH",51.4706,-0.461941,"GB",754.9719731,0.264910496
1343,2019,"LX",357,"economy","LHR","GVA",1,"USD",200,51.4706,-0.461941,"GB",46.23809814,6.108950138,"CH",754.9719731,0.264910496
1344,2019,"LX",359,"economy","LHR","GVA",1,"USD",200,51.4706,-0.461941,"GB",46.23809814,6.108950138,"CH",754.9719731,0.264910496
1345,2019,"LX",380,"economy","ZRH","MAN",1,"USD",300,47.458056,8.548056,"CH",53.349375,-2.279521,"GB",1008.189939,0.297562977
1346,2019,"LX",381,"economy","MAN","ZRH",1,"USD",300,53.349375,-2.279521,"GB",47.458056,8.548056,"CH",1008.189939,0.297562977
1349,2019,"LX",724,"economy","ZRH","AMS",1,"USD",200,47.458056,8.548056,"CH",52.308601,4.76389,"NL",604.1411303,0.331048475
1350,2019,"LX",729,"economy","AMS","ZRH",3,"USD",200,52.308601,4.76389,"NL",47.458056,8.548056,"CH",604.1411303,0.331048475
1351,2019,"LX",734,"economy","ZRH","AMS",2,"USD",200,47.458056,8.548056,"CH",52.308601,4.76389,"NL",604.1411303,0.331048475
1352,2019,"LX",735,"economy","AMS","ZRH",1,"USD",200,52.308601,4.76389,"NL",47.458056,8.548056,"CH",604.1411303,0.331048475
1353,2019,"LX",780,"economy","ZRH","BRU",1,"USD",200,47.458056,8.548056,"CH",50.90140152,4.48443985,"BE",483.9569908,0.413259864
1354,2019,"LX",789,"economy","BRU","ZRH",1,"USD",200,50.90140152,4.48443985,"BE",47.458056,8.548056,"CH",483.9569908,0.413259864
1355,2019,"LX",1051,"economy","HAM","ZRH",1,"USD",200,53.630402,9.98823,"DE",47.458056,8.548056,"CH",694.5750018,0.287945865
1356,2019,"LX",1052,"economy","ZRH","HAM",2,"USD",200,47.458056,8.548056,"CH",53.630402,9.98823,"DE",694.5750018,0.287945865
1357,2019,"LX",1053,"economy","HAM","ZRH",1,"USD",200,53.630402,9.98823,"DE",47.458056,8.548056,"CH",694.5750018,0.287945865
1358,2019,"LX",1054,"economy","ZRH","HAM",1,"USD",200,47.458056,8.548056,"CH",53.630402,9.98823,"DE",694.5750018,0.287945865
1359,2019,"LX",1055,"economy","HAM","ZRH",1,"USD",200,53.630402,9.98823,"DE",47.458056,8.548056,"CH",694.5750018,0.287945865
1360,2019,"LX",1100,"economy","ZRH","MUC",1,"USD",200,47.458056,8.548056,"CH",48.353802,11.7861,"DE",261.371494,0.765194386
1360,2019,"LX",1100,"economy","ZRH","MUC",1,"USD",200,47.458056,8.548056,"CH",48.13779831,11.69029999,"DE",246.8343977,0.810259842
1361,2019,"LX",1310,"economy","ZRH","LED",1,"USD",400,47.458056,8.548056,"CH",59.8003006,30.26250076,"RU",1968.407853,0.203209919
1362,2019,"LX",1310,"economy","ZRH","LED",1,"USD",400,47.458056,8.548056,"CH",59.8003006,30.26250076,"RU",1968.407853,0.203209919
1363,2019,"LX",1311,"economy","LED","ZRH",1,"USD",400,59.8003006,30.26250076,"RU",47.458056,8.548056,"CH",1968.407853,0.203209919
1364,2019,"LX",1311,"economy","LED","ZRH",1,"USD",400,59.8003006,30.26250076,"RU",47.458056,8.548056,"CH",1968.407853,0.203209919
1365,2019,"LX",1324,"economy","ZRH","DME",1,"USD",500,47.458056,8.548056,"CH",55.40879822,37.90629959,"RU",2200.184098,0.22725371
1366,2019,"LX",1325,"economy","DME","ZRH",2,"USD",500,55.40879822,37.90629959,"RU",47.458056,8.548056,"CH",2200.184098,0.22725371
1367,2019,"LX",1326,"economy","ZRH","DME",10,"USD",500,47.458056,8.548056,"CH",55.40879822,37.90629959,"RU",2200.184098,0.22725371
1368,2019,"LX",1327,"economy","DME","ZRH",8,"USD",500,55.40879822,37.90629959,"RU",47.458056,8.548056,"CH",2200.184098,0.22725371
1369,2019,"LX",1574,"economy","ZRH","VIE",1,"USD",200,47.458056,8.548056,"CH",48.110298,16.5697,"AT",604.1010393,0.331070445
1370,2019,"LX",1576,"economy","ZRH","VIE",1,"USD",200,47.458056,8.548056,"CH",48.110298,16.5697,"AT",604.1010393,0.331070445
1371,2019,"LX",1579,"economy","VIE","ZRH",1,"USD",200,48.110298,16.5697,"AT",47.458056,8.548056,"CH",604.1010393,0.331070445
1372,2019,"LX",1663,"economy","VCE","ZRH",1,"USD",200,45.505299,12.3519,"IT",47.458056,8.548056,"CH",363.6190444,0.550026197
1373,2019,"LX",2026,"economy","ZRH","MAD",1,"USD",300,47.458056,8.548056,"CH",40.471926,-3.56264,"ES",1241.07864,0.241725214
1374,2019,"LX",2033,"economy","MAD","ZRH",1,"USD",300,40.471926,-3.56264,"ES",47.458056,8.548056,"CH",1241.07864,0.241725214
1375,2019,"LX",2143,"economy","VLC","ZRH",1,"USD",300,39.4893,-0.481625,"ES",47.458056,8.548056,"CH",1146.868451,0.261581875
1376,2019,"LX",2146,"economy","ZRH","VLC",1,"USD",300,47.458056,8.548056,"CH",39.4893,-0.481625,"ES",1146.868451,0.261581875
