"RecID","year","fn_code","fn_number","cabin_class","DEPARTURE_AIRPORT","ARRIVAL_AIRPORT","Anzahl.Flugsegmente","currencies","EMISSIONS_KGCO2EQ","dep_lat","dep_lon","dep_country","arr_lat","arr_lon","arr_country","distance_km","kgCO2km"
3056,2019,"QF",374,"business","NSN","AKL",3,"USD",200,-41.2983017,173.220993,"NZ",-37.008099,174.792007,"NZ",496.4385564,0.402869595
3057,2019,"SQ",255,"business","SIN","BNE",1,"USD",2200,1.35019,103.994003,"SG",-27.38419914,153.1170044,"AU",6149.575115,0.357748293
3058,2019,"SQ",266,"business","BNE","SIN",1,"USD",2200,-27.38419914,153.1170044,"AU",1.35019,103.994003,"SG",6149.575115,0.357748293
3059,2019,"SQ",346,"business","SIN","ZRH",1,"USD",3900,1.35019,103.994003,"SG",47.458056,8.548056,"CH",10317.29957,0.378005889
3060,2019,"SQ",8349,"business","NKG","SIN",1,"USD",1400,31.735032,118.865949,"CN",1.35019,103.994003,"SG",3725.968543,0.375741229
3061,2019,"",NA,"business","ATH","HER",1,"USD",200,37.93640137,23.94449997,"GR",35.33969879,25.18029976,"GR",309.4148692,0.646381347
3062,2019,"",NA,"business","ATH","ZRH",1,"USD",500,37.93640137,23.94449997,"GR",47.458056,8.548056,"CH",1640.971578,0.304697538
3063,2019,"",NA,"business","DRS","ZRH",2,"USD",300,51.13280106,13.76720047,"DE",47.458056,8.548056,"CH",557.3130674,0.538297086
3064,2019,"",NA,"business","GOT","ZRH",1,"USD",400,57.66279984,12.27980042,"SE",47.458056,8.548056,"CH",1163.269331,0.34385846
3065,2019,"",NA,"business","HER","ATH",1,"USD",200,35.33969879,25.18029976,"GR",37.93640137,23.94449997,"GR",309.4148692,0.646381347
3066,2019,"",NA,"business","PRG","ZRH",1,"USD",200,50.1008,14.26,"CZ",47.458056,8.548056,"CH",511.7352523,0.390827091
3067,2019,"",NA,"business","ZRH","ATH",1,"USD",500,47.458056,8.548056,"CH",37.93640137,23.94449997,"GR",1640.971578,0.304697538
3068,2019,"",NA,"business","ZRH","DRS",2,"USD",300,47.458056,8.548056,"CH",51.13280106,13.76720047,"DE",557.3130674,0.538297086
3069,2019,"",NA,"business","ZRH","GOT",1,"USD",400,47.458056,8.548056,"CH",57.66279984,12.27980042,"SE",1163.269331,0.34385846
3070,2019,"",NA,"business","ZRH","PRG",1,"USD",200,47.458056,8.548056,"CH",50.1008,14.26,"CZ",511.7352523,0.390827091
3071,2019,"",NA,"business","ZRH","RHO",1,"USD",700,47.458056,8.548056,"CH",36.40539932,28.08620071,"GR",2023.046431,0.34601282
3072,2019,"AF",368,"business","CDG","CCS",1,"USD",2800,49.012798,2.55,"FR",10.601194,-66.991222,"VE",7641.051145,0.36644173
3073,2019,"AF",385,"business","CCS","CDG",1,"USD",2800,10.601194,-66.991222,"VE",49.012798,2.55,"FR",7641.051145,0.36644173
3074,2019,"AF",1415,"business","ZRH","CDG",1,"USD",200,47.458056,8.548056,"CH",49.012798,2.55,"FR",477.0600589,0.419234426
3075,2019,"AF",1614,"business","CDG","ZRH",1,"USD",200,49.012798,2.55,"FR",47.458056,8.548056,"CH",477.0600589,0.419234426
3076,2019,"BA",862,"business","LHR","PRG",1,"USD",400,51.4706,-0.461941,"GB",50.1008,14.26,"CZ",1045.441011,0.382613649
3077,2019,"CM",223,"business","PTY","CCS",1,"USD",400,9.071359634,-79.38349915,"PA",10.601194,-66.991222,"VE",1369.729554,0.292028451
3078,2019,"CM",225,"business","CCS","PTY",1,"USD",400,10.601194,-66.991222,"VE",9.071359634,-79.38349915,"PA",1369.729554,0.292028451
3079,2019,"CM",453,"business","EZE","PTY",1,"USD",1900,-34.8222,-58.5358,"AR",9.071359634,-79.38349915,"PA",5356.846517,0.354686287
3080,2019,"CM",454,"business","PTY","EZE",1,"USD",1900,9.071359634,-79.38349915,"PA",-34.8222,-58.5358,"AR",5356.846517,0.354686287
3081,2019,"DL",408,"business","ZRH","JFK",1,"USD",2300,47.458056,8.548056,"CH",40.639801,-73.7789,"US",6316.7853,0.364109257
3082,2019,"DL",1200,"business","ATL","BOS",1,"USD",500,33.6367,-84.428101,"US",42.3643,-71.005203,"US",1523.258291,0.328243741
3083,2019,"DL",1974,"business","SEA","LAX",1,"USD",500,47.449001,-122.308998,"US",33.942501,-118.407997,"US",1538.631389,0.324964123
3094,2019,"IB",3464,"business","MAD","ZRH",1,"USD",400,40.471926,-3.56264,"ES",47.458056,8.548056,"CH",1241.07864,0.322300286
3095,2019,"IB",3474,"business","MAD","ZRH",1,"USD",400,40.471926,-3.56264,"ES",47.458056,8.548056,"CH",1241.07864,0.322300286
3096,2019,"IB",3475,"business","ZRH","MAD",2,"USD",400,47.458056,8.548056,"CH",40.471926,-3.56264,"ES",1241.07864,0.322300286
3097,2019,"IB",3476,"business","MAD","ZRH",1,"USD",400,40.471926,-3.56264,"ES",47.458056,8.548056,"CH",1241.07864,0.322300286
3098,2019,"IB",6585,"business","MAD","BOG",1,"USD",3000,40.471926,-3.56264,"ES",4.70159,-74.1469,"CO",8040.374667,0.373116941
3099,2019,"IB",6586,"business","BOG","MAD",1,"USD",3000,4.70159,-74.1469,"CO",40.471926,-3.56264,"ES",8040.374667,0.373116941
3100,2019,"IB",6673,"business","MAD","CCS",1,"USD",2600,40.471926,-3.56264,"ES",10.601194,-66.991222,"VE",7013.881251,0.370693473
3101,2019,"IB",6674,"business","CCS","MAD",2,"USD",2600,10.601194,-66.991222,"VE",40.471926,-3.56264,"ES",7013.881251,0.370693473
3102,2019,"LH",919,"business","LHR","FRA",1,"USD",300,51.4706,-0.461941,"GB",50.033333,8.570556,"DE",655.4930795,0.457670736
3103,2019,"LX",338,"business","ZRH","LHR",2,"USD",300,47.458056,8.548056,"CH",51.4706,-0.461941,"GB",789.3363672,0.380066107
3104,2019,"LX",339,"business","LHR","ZRH",1,"USD",300,51.4706,-0.461941,"GB",47.458056,8.548056,"CH",789.3363672,0.380066107
3107,2019,"LX",644,"business","ZRH","CDG",1,"USD",200,47.458056,8.548056,"CH",49.012798,2.55,"FR",477.0600589,0.419234426
3108,2019,"LX",645,"business","CDG","ZRH",1,"USD",200,49.012798,2.55,"FR",47.458056,8.548056,"CH",477.0600589,0.419234426
3109,2019,"LX",914,"business","ZRH","DRS",1,"USD",300,47.458056,8.548056,"CH",51.13280106,13.76720047,"DE",557.3130674,0.538297086
3110,2019,"LX",915,"business","DRS","ZRH",1,"USD",300,51.13280106,13.76720047,"DE",47.458056,8.548056,"CH",557.3130674,0.538297086
3111,2019,"LX",915,"business","DRS","ZRH",1,"USD",300,51.13280106,13.76720047,"DE",47.458056,8.548056,"CH",557.3130674,0.538297086
3114,2019,"LX",974,"business","ZRH","TXL",1,"USD",300,47.458056,8.548056,"CH",52.5597,13.2877,"DE",661.1069083,0.453784397
3115,2019,"LX",1348,"business","ZRH","WAW",1,"USD",400,47.458056,8.548056,"CH",52.16569901,20.96710014,"PL",1032.642108,0.387355887
3116,2019,"LX",1349,"business","WAW","ZRH",1,"USD",400,52.16569901,20.96710014,"PL",47.458056,8.548056,"CH",1032.642108,0.387355887
3117,2019,"LX",1486,"business","ZRH","PRG",1,"USD",200,47.458056,8.548056,"CH",50.1008,14.26,"CZ",511.7352523,0.390827091
3119,2019,"LX",1498,"business","ZRH","PRG",1,"USD",200,47.458056,8.548056,"CH",50.1008,14.26,"CZ",511.7352523,0.390827091
3120,2019,"LX",1499,"business","PRG","ZRH",1,"USD",200,50.1008,14.26,"CZ",47.458056,8.548056,"CH",511.7352523,0.390827091
3123,2019,"SK",841,"business","OSL","ZRH",1,"USD",400,60.193901,11.1004,"NO",47.458056,8.548056,"CH",1427.361714,0.280237305
3127,2019,"VY",6248,"business","BCN","ZRH",1,"USD",300,41.2971,2.07846,"ES",47.458056,8.548056,"CH",856.8630511,0.350114291
3128,2019,"WK",344,"business","ZRH","CHQ",1,"USD",600,47.458056,8.548056,"CH",35.53170013,24.14970016,"GR",1851.959528,0.323981162
3129,2019,"WK",345,"business","CHQ","ZRH",1,"USD",600,35.53170013,24.14970016,"GR",47.458056,8.548056,"CH",1851.959528,0.323981162
3130,2019,"LX",1273,"business","CPH","ZRH",1,"USD",300,55.61790085,12.65600014,"DK",47.458056,8.548056,"CH",951.4165522,0.315319299
3132,2019,"",NA,"business","BCN","ZRH",1,"USD",300,41.2971,2.07846,"ES",47.458056,8.548056,"CH",856.8630511,0.350114291
3133,2019,"",NA,"business","BRU","ZRH",1,"USD",200,50.90140152,4.48443985,"BE",47.458056,8.548056,"CH",483.9569908,0.413259864
3134,2019,"",NA,"business","LHR","MXP",1,"USD",300,51.4706,-0.461941,"GB",45.6306,8.72811,"IT",937.4251547,0.320025549
3135,2019,"",NA,"business","PSA","ZRH",1,"USD",200,43.683899,10.3927,"IT",47.458056,8.548056,"CH",444.0119931,0.450438283
3136,2019,"",NA,"business","ZRH","BCN",1,"USD",300,47.458056,8.548056,"CH",41.2971,2.07846,"ES",856.8630511,0.350114291
3137,2019,"",NA,"business","ZRH","BRU",1,"USD",200,47.458056,8.548056,"CH",50.90140152,4.48443985,"BE",483.9569908,0.413259864
3138,2019,"",NA,"business","ZRH","LHR",1,"USD",300,47.458056,8.548056,"CH",51.4706,-0.461941,"GB",789.3363672,0.380066107
3139,2019,"",NA,"business","ZRH","PSA",1,"USD",200,47.458056,8.548056,"CH",43.683899,10.3927,"IT",444.0119931,0.450438283
3140,2019,"AF",54,"business","CDG","IAD",1,"USD",2300,49.012798,2.55,"FR",38.9445,-77.455803,"US",6204.488544,0.370699371
3141,2019,"AF",55,"business","IAD","CDG",1,"USD",2300,38.9445,-77.455803,"US",49.012798,2.55,"FR",6204.488544,0.370699371
3142,2019,"AF",1115,"business","ZRH","CDG",1,"USD",200,47.458056,8.548056,"CH",49.012798,2.55,"FR",477.0600589,0.419234426
3143,2019,"AF",1314,"business","CDG","ZRH",2,"USD",200,49.012798,2.55,"FR",47.458056,8.548056,"CH",477.0600589,0.419234426
3144,2019,"AF",1314,"business","CDG","ZRH",1,"USD",200,49.012798,2.55,"FR",47.458056,8.548056,"CH",477.0600589,0.419234426
3145,2019,"AF",1315,"business","ZRH","CDG",1,"USD",200,47.458056,8.548056,"CH",49.012798,2.55,"FR",477.0600589,0.419234426
3146,2019,"AF",1615,"business","ZRH","CDG",1,"USD",200,47.458056,8.548056,"CH",49.012798,2.55,"FR",477.0600589,0.419234426
3150,2019,"BA",707,"business","ZRH","LHR",1,"USD",300,47.458056,8.548056,"CH",51.4706,-0.461941,"GB",789.3363672,0.380066107
3151,2019,"BA",716,"business","LHR","ZRH",1,"USD",300,51.4706,-0.461941,"GB",47.458056,8.548056,"CH",789.3363672,0.380066107
3152,2019,"BA",717,"business","ZRH","LHR",1,"USD",300,47.458056,8.548056,"CH",51.4706,-0.461941,"GB",789.3363672,0.380066107
3153,2019,"BA",720,"business","LHR","ZRH",1,"USD",300,51.4706,-0.461941,"GB",47.458056,8.548056,"CH",789.3363672,0.380066107
3154,2019,"KL",1963,"business","AMS","ZRH",2,"USD",300,52.308601,4.76389,"NL",47.458056,8.548056,"CH",604.1411303,0.496572713
3155,2019,"LH",490,"business","FRA","SEA",1,"USD",3000,50.033333,8.570556,"DE",47.449001,-122.308998,"US",8206.60491,0.365559209
3156,2019,"LH",491,"business","SEA","FRA",1,"USD",3000,47.449001,-122.308998,"US",50.033333,8.570556,"DE",8206.60491,0.365559209
3157,2019,"LH",1183,"business","ZRH","FRA",1,"USD",200,47.458056,8.548056,"CH",50.033333,8.570556,"DE",286.6832779,0.697633993
3158,2019,"LH",1186,"business","FRA","ZRH",1,"USD",200,50.033333,8.570556,"DE",47.458056,8.548056,"CH",286.6832779,0.697633993
3159,2019,"LX",6,"business","ZRH","ORD",1,"USD",2600,47.458056,8.548056,"CH",41.9786,-87.9048,"US",7139.060971,0.364193556
3160,2019,"LX",9,"business","ORD","ZRH",1,"USD",2600,41.9786,-87.9048,"US",47.458056,8.548056,"CH",7139.060971,0.364193556
3161,2019,"LX",316,"business","ZRH","LHR",1,"USD",300,47.458056,8.548056,"CH",51.4706,-0.461941,"GB",789.3363672,0.380066107
3162,2019,"LX",327,"business","LHR","ZRH",1,"USD",300,51.4706,-0.461941,"GB",47.458056,8.548056,"CH",789.3363672,0.380066107
3163,2019,"LX",339,"business","LHR","ZRH",1,"USD",300,51.4706,-0.461941,"GB",47.458056,8.548056,"CH",789.3363672,0.380066107
3166,2019,"LX",456,"business","ZRH","LCY",1,"USD",300,47.458056,8.548056,"CH",51.505299,0.055278,"GB",760.9574409,0.394240182
3168,2019,"LX",724,"business","ZRH","AMS",1,"USD",300,47.458056,8.548056,"CH",52.308601,4.76389,"NL",604.1411303,0.496572713
3169,2019,"LX",729,"business","AMS","ZRH",1,"USD",300,52.308601,4.76389,"NL",47.458056,8.548056,"CH",604.1411303,0.496572713
3170,2019,"LX",734,"business","ZRH","AMS",2,"USD",300,47.458056,8.548056,"CH",52.308601,4.76389,"NL",604.1411303,0.496572713
3172,2019,"LX",789,"business","BRU","ZRH",3,"USD",200,50.90140152,4.48443985,"BE",47.458056,8.548056,"CH",483.9569908,0.413259864
3173,2019,"LX",1248,"business","ZRH","ARN",1,"USD",500,47.458056,8.548056,"CH",59.65190125,17.91860008,"SE",1488.811092,0.335838444
3174,2019,"LX",1255,"business","ARN","ZRH",1,"USD",500,59.65190125,17.91860008,"SE",47.458056,8.548056,"CH",1488.811092,0.335838444
3176,2019,"",NA,"business","ASE","ORD",1,"USD",500,39.22320175,-106.8690033,"US",41.9786,-87.9048,"US",1628.401438,0.307049594
3177,2019,"",NA,"business","BRU","ZRH",1,"USD",200,50.90140152,4.48443985,"BE",47.458056,8.548056,"CH",483.9569908,0.413259864
3178,2019,"",NA,"business","CGN","ZRH",1,"USD",200,50.86589813,7.142739773,"DE",47.458056,8.548056,"CH",392.8902733,0.50904798
3179,2019,"",NA,"business","MIA","ZRH",1,"USD",2900,25.79319954,-80.29060364,"US",47.458056,8.548056,"CH",7853.953864,0.369240774
3180,2019,"",NA,"business","ORD","ASE",1,"USD",500,41.9786,-87.9048,"US",39.22320175,-106.8690033,"US",1628.401438,0.307049594
3181,2019,"",NA,"business","ORD","ZRH",1,"USD",2600,41.9786,-87.9048,"US",47.458056,8.548056,"CH",7139.060971,0.364193556
3182,2019,"",NA,"business","ZRH","BRU",1,"USD",200,47.458056,8.548056,"CH",50.90140152,4.48443985,"BE",483.9569908,0.413259864
3183,2019,"",NA,"business","ZRH","CGN",1,"USD",200,47.458056,8.548056,"CH",50.86589813,7.142739773,"DE",392.8902733,0.50904798
3184,2019,"",NA,"business","ZRH","MIA",1,"USD",2900,47.458056,8.548056,"CH",25.79319954,-80.29060364,"US",7853.953864,0.369240774
3185,2019,"",NA,"business","ZRH","ORD",1,"USD",2600,47.458056,8.548056,"CH",41.9786,-87.9048,"US",7139.060971,0.364193556
3186,2019,"LX",52,"business","ZRH","BOS",1,"USD",2200,47.458056,8.548056,"CH",42.3643,-71.005203,"US",6016.976889,0.365632117
3187,2019,"LX",53,"business","BOS","ZRH",1,"USD",2200,42.3643,-71.005203,"US",47.458056,8.548056,"CH",6016.976889,0.365632117
3188,2019,"LX",53,"business","BOS","ZRH",1,"USD",2200,42.3643,-71.005203,"US",47.458056,8.548056,"CH",6016.976889,0.365632117
3189,2019,"LX",54,"business","ZRH","BOS",1,"USD",2200,47.458056,8.548056,"CH",42.3643,-71.005203,"US",6016.976889,0.365632117
3190,2019,"LX",1270,"business","ZRH","CPH",1,"USD",300,47.458056,8.548056,"CH",55.61790085,12.65600014,"DK",951.4165522,0.315319299
3191,2019,"LX",2150,"business","ZRH","PMI",1,"USD",400,47.458056,8.548056,"CH",39.551701,2.73881,"ES",996.6216238,0.401355931
3192,2019,"LX",2153,"business","PMI","ZRH",1,"USD",400,39.551701,2.73881,"ES",47.458056,8.548056,"CH",996.6216238,0.401355931
3193,2019,"LX",4252,"business","ZRH","ZAG",1,"USD",300,47.458056,8.548056,"CH",45.74290085,16.06879997,"HR",605.7915459,0.495219852
3194,2019,"LX",4253,"business","ZAG","ZRH",1,"USD",300,45.74290085,16.06879997,"HR",47.458056,8.548056,"CH",605.7915459,0.495219852
3199,2019,"LX",4705,"business","CPH","ZRH",1,"USD",300,55.61790085,12.65600014,"DK",47.458056,8.548056,"CH",951.4165522,0.315319299
3200,2019,"",NA,"business","BLR","ZRH",1,"USD",2700,13.1979,77.706299,"IN",47.458056,8.548056,"CH",7377.166093,0.3659942
3201,2019,"",NA,"business","TKU","ZRH",1,"USD",600,60.514099,22.2628,"FI",47.458056,8.548056,"CH",1700.685285,0.35279896
3202,2019,"",NA,"business","ZRH","BLR",1,"USD",2700,47.458056,8.548056,"CH",13.1979,77.706299,"IN",7377.166093,0.3659942
3203,2019,"",NA,"business","ZRH","TKU",1,"USD",600,47.458056,8.548056,"CH",60.514099,22.2628,"FI",1700.685285,0.35279896
3204,2019,"BT",304,"business","HEL","RIX",1,"USD",200,60.3172,24.963301,"FI",56.92359924,23.97109985,"LV",382.1151673,0.523402411
3207,2019,"BT",642,"business","ZRH","RIX",1,"USD",500,47.458056,8.548056,"CH",56.92359924,23.97109985,"LV",1482.835272,0.337191871
3208,2019,"BT",643,"business","OHD","BRU",1,"USD",500,41.18,20.7423,"MK",50.90140152,4.48443985,"BE",1651.616078,0.302733793
3209,2019,"LX",176,"business","ZRH","AYT",2,"USD",800,47.458056,8.548056,"CH",36.898701,30.800501,"TR",2167.763972,0.369043868
3210,2019,"LX",177,"business","AYT","ZRH",2,"USD",800,36.898701,30.800501,"TR",47.458056,8.548056,"CH",2167.763972,0.369043868
3211,2019,"LX",381,"business","MAN","ZRH",2,"USD",400,53.349375,-2.279521,"GB",47.458056,8.548056,"CH",1008.189939,0.396750636
3212,2019,"LX",390,"business","ZRH","MAN",2,"USD",400,47.458056,8.548056,"CH",53.349375,-2.279521,"GB",1008.189939,0.396750636
3216,2019,"SK",606,"business","ZRH","ARN",1,"USD",500,47.458056,8.548056,"CH",59.65190125,17.91860008,"SE",1488.811092,0.335838444
3217,2019,"SK",1605,"business","ARN","ZRH",1,"USD",500,59.65190125,17.91860008,"SE",47.458056,8.548056,"CH",1488.811092,0.335838444
3219,2019,"",NA,"business","KRK","ZRH",1,"USD",300,50.077702,19.7848,"PL",47.458056,8.548056,"CH",873.4778929,0.3434546
3220,2019,"",NA,"business","ZRH","WAW",1,"USD",400,47.458056,8.548056,"CH",52.16569901,20.96710014,"PL",1032.642108,0.387355887
3221,2019,"LX",736,"business","ZRH","AMS",1,"USD",300,47.458056,8.548056,"CH",52.308601,4.76389,"NL",604.1411303,0.496572713
3222,2019,"",NA,"business","EZE","FTE",1,"USD",700,-34.8222,-58.5358,"AR",-50.2803,-72.053101,"AR",2039.817826,0.3431679
3223,2019,"AF",228,"business","CDG","EZE",1,"USD",4200,49.012798,2.55,"FR",-34.8222,-58.5358,"AR",11112.93738,0.37793788
3224,2019,"AF",229,"business","EZE","CDG",1,"USD",4200,-34.8222,-58.5358,"AR",49.012798,2.55,"FR",11112.93738,0.37793788
3225,2019,"AF",1511,"business","HAM","CDG",1,"USD",300,53.630402,9.98823,"DE",49.012798,2.55,"FR",728.6620198,0.411713513
3226,2019,"AR",1820,"business","IGR","AEP",1,"USD",400,-25.737301,-54.4734,"AR",-34.5592,-58.4156,"AR",1052.539321,0.380033308
3228,2019,"LA",98,"business","PUQ","SCL",1,"USD",800,-53.002602,-70.854599,"CL",-33.39300156,-70.78579712,"CL",2182.93762,0.366478635
3230,2019,"LX",86,"business","ZRH","YUL",1,"USD",2200,47.458056,8.548056,"CH",45.47060013,-73.74079895,"CA",6002.721709,0.366500415
3231,2019,"LX",87,"business","YUL","ZRH",1,"USD",2200,45.47060013,-73.74079895,"CA",47.458056,8.548056,"CH",6002.721709,0.366500415
3234,2019,"TK",344,"business","IST","FRU",1,"USD",1400,41.261297,28.741951,"TR",43.06129837,74.4776001,"KG",3732.198769,0.375113998
3235,2019,"TK",350,"business","IST","ALA",1,"USD",1500,41.261297,28.741951,"TR",43.35210037,77.04049683,"KZ",3927.145743,0.381956795
3236,2019,"TK",351,"business","ALA","IST",2,"USD",1500,43.35210037,77.04049683,"KZ",41.261297,28.741951,"TR",3927.145743,0.381956795
3237,2019,"TK",1910,"business","ZRH","IST",1,"USD",600,47.458056,8.548056,"CH",41.261297,28.741951,"TR",1742.454593,0.344341828
3238,2019,"TK",1913,"business","IST","ZRH",2,"USD",600,41.261297,28.741951,"TR",47.458056,8.548056,"CH",1742.454593,0.344341828
3239,2019,"TK",1914,"business","ZRH","IST",1,"USD",600,47.458056,8.548056,"CH",41.261297,28.741951,"TR",1742.454593,0.344341828
3240,2019,"6E",963,"business","DED","DEL",1,"USD",200,30.189699,78.180298,"IN",28.5665,77.103104,"IN",208.7278166,0.958185657
3242,2019,"AV",24,"business","LIM","BOG",2,"USD",700,-12.0219,-77.114305,"PE",4.70159,-74.1469,"CO",1890.405541,0.370290916
3244,2019,"EK",85,"business","DXB","ZRH",1,"USD",1700,25.25279999,55.36439896,"AE",47.458056,8.548056,"CH",4773.153668,0.356158657
3245,2019,"EK",88,"business","ZRH","DXB",1,"USD",1700,47.458056,8.548056,"CH",25.25279999,55.36439896,"AE",4773.153668,0.356158657
3246,2019,"EK",570,"business","DXB","CCU",1,"USD",1300,25.25279999,55.36439896,"AE",22.65469933,88.44670105,"IN",3369.577357,0.385805062
3247,2019,"EK",571,"business","CCU","DXB",1,"USD",1300,22.65469933,88.44670105,"IN",25.25279999,55.36439896,"AE",3369.577357,0.385805062
3248,2019,"GL",573,"business","JAV","SFJ",4,"USD",200,69.24320221,-51.05709839,"GL",67.0122219,-50.71160316,"GL",248.7635321,0.803976364
3249,2019,"GL",580,"business","SFJ","JAV",4,"USD",200,67.0122219,-50.71160316,"GL",69.24320221,-51.05709839,"GL",248.7635321,0.803976364
3251,2019,"GL",781,"business","CPH","SFJ",4,"USD",1300,55.61790085,12.65600014,"DK",67.0122219,-50.71160316,"GL",3432.973527,0.378680462
3252,2019,"IB",3471,"business","ZRH","MAD",2,"USD",400,47.458056,8.548056,"CH",40.471926,-3.56264,"ES",1241.07864,0.322300286
3253,2019,"IB",3474,"business","MAD","ZRH",1,"USD",400,40.471926,-3.56264,"ES",47.458056,8.548056,"CH",1241.07864,0.322300286
3254,2019,"IB",6650,"business","LIM","MAD",1,"USD",3500,-12.0219,-77.114305,"PE",40.471926,-3.56264,"ES",9536.858991,0.366997143
3257,2019,"LA",601,"business","LAX","LIM",1,"USD",2500,33.942501,-118.407997,"US",-12.0219,-77.114305,"PE",6728.119062,0.371574875
3258,2019,"LA",632,"business","SCL","LIM",1,"USD",1000,-33.39300156,-70.78579712,"CL",-12.0219,-77.114305,"PE",2464.65097,0.405736963
3259,2019,"LA",640,"business","SCL","LIM",1,"USD",1000,-33.39300156,-70.78579712,"CL",-12.0219,-77.114305,"PE",2464.65097,0.405736963
3261,2019,"LH",760,"business","FRA","DEL",2,"USD",2200,50.033333,8.570556,"DE",28.5665,77.103104,"IN",6127.477314,0.359038457
3262,2019,"LH",1185,"business","ZRH","FRA",2,"USD",200,47.458056,8.548056,"CH",50.033333,8.570556,"DE",286.6832779,0.697633993
3263,2019,"LX",86,"business","ZRH","YUL",1,"USD",2200,47.458056,8.548056,"CH",45.47060013,-73.74079895,"CA",6002.721709,0.366500415
3264,2019,"LX",86,"business","ZRH","YUL",1,"USD",2200,47.458056,8.548056,"CH",45.47060013,-73.74079895,"CA",6002.721709,0.366500415
3265,2019,"LX",87,"business","YUL","ZRH",1,"USD",2200,45.47060013,-73.74079895,"CA",47.458056,8.548056,"CH",6002.721709,0.366500415
3266,2019,"LX",146,"business","ZRH","DEL",10,"USD",2200,47.458056,8.548056,"CH",28.5665,77.103104,"IN",6154.891919,0.357439258
3267,2019,"LX",147,"business","DEL","ZRH",10,"USD",2200,28.5665,77.103104,"IN",47.458056,8.548056,"CH",6154.891919,0.357439258
3268,2019,"LX",1267,"business","CPH","ZRH",8,"USD",300,55.61790085,12.65600014,"DK",47.458056,8.548056,"CH",951.4165522,0.315319299
3269,2019,"LX",1270,"business","ZRH","CPH",6,"USD",300,47.458056,8.548056,"CH",55.61790085,12.65600014,"DK",951.4165522,0.315319299
3270,2019,"LX",1583,"business","VIE","ZRH",1,"USD",300,48.110298,16.5697,"AT",47.458056,8.548056,"CH",604.1010393,0.496605668
3273,2019,"QR",93,"business","DOH","ZRH",2,"USD",1700,25.273056,51.608056,"QA",47.458056,8.548056,"CH",4499.861199,0.377789431
3274,2019,"QR",96,"business","ZRH","DOH",2,"USD",1700,47.458056,8.548056,"CH",25.273056,51.608056,"QA",4499.861199,0.377789431
3275,2019,"QR",651,"business","KTM","DOH",2,"USD",1300,27.6966,85.3591,"NP",25.273056,51.608056,"QA",3363.305034,0.386524561
3276,2019,"QR",652,"business","DOH","KTM",2,"USD",1300,25.273056,51.608056,"QA",27.6966,85.3591,"NP",3363.305034,0.386524561
3277,2019,"UA",44,"business","LAX","EWR",1,"USD",1500,33.942501,-118.407997,"US",40.692501,-74.168701,"US",3945.425148,0.380187165
3278,2019,"UA",45,"business","EWR","TPA",1,"USD",500,40.692501,-74.168701,"US",27.97550011,-82.53320313,"US",1609.06469,0.310739527
3280,2019,"UA",9729,"business","LAX","ZRH",1,"USD",3500,33.942501,-118.407997,"US",47.458056,8.548056,"CH",9545.276343,0.366673512
3281,2019,"UX",193,"business","MAD","BOG",4,"USD",3000,40.471926,-3.56264,"ES",4.70159,-74.1469,"CO",8040.374667,0.373116941
3282,2019,"UX",194,"business","BOG","MAD",2,"USD",3000,4.70159,-74.1469,"CO",40.471926,-3.56264,"ES",8040.374667,0.373116941
3283,2019,"UX",1502,"business","FRA","MAD",2,"USD",400,50.033333,8.570556,"DE",40.471926,-3.56264,"ES",1423.643639,0.28096919
3284,2019,"UX",1671,"business","MAD","ZRH",2,"USD",400,40.471926,-3.56264,"ES",47.458056,8.548056,"CH",1241.07864,0.322300286
3285,2019,"UX",1676,"business","ZRH","MAD",2,"USD",400,47.458056,8.548056,"CH",40.471926,-3.56264,"ES",1241.07864,0.322300286
3286,2019,"5T",444,"business","YEG","YZF",1,"USD",400,53.30970001,-113.5800018,"CA",62.462799,-114.440002,"CA",1020.165198,0.39209336
3287,2019,"5T",445,"business","YEV","YVQ",1,"USD",200,68.30419922,-133.4830017,"CA",65.28160095,-126.7979965,"CA",445.8473605,0.448584017
3288,2019,"AC",140,"business","YYC","YYZ",2,"USD",1100,51.11389923,-114.0199966,"CA",43.67720032,-79.63059998,"CA",2692.194422,0.408588619
3289,2019,"AC",802,"business","YVR","ZRH",1,"USD",3100,49.19390106,-123.1839981,"CA",47.458056,8.548056,"CH",8317.557241,0.372705581
3291,2019,"AC",878,"business","YYZ","ZRH",2,"USD",2400,43.67720032,-79.63059998,"CA",47.458056,8.548056,"CH",6498.254858,0.369329928
3293,2019,"AC",8834,"business","YZF","YVR",1,"USD",500,62.462799,-114.440002,"CA",49.19390106,-123.1839981,"CA",1571.695975,0.318127684
3295,2019,"AC",8841,"business","YVR","YZF",1,"USD",500,49.19390106,-123.1839981,"CA",62.462799,-114.440002,"CA",1571.695975,0.318127684
3296,2019,"AC",9433,"business","MUC","YVR",1,"USD",3100,48.353802,11.7861,"DE",49.19390106,-123.1839981,"CA",8349.703158,0.371270684
3296,2019,"AC",9433,"business","MUC","YVR",1,"USD",3100,48.13779831,11.69029999,"DE",49.19390106,-123.1839981,"CA",8367.411794,0.370484933
3297,2019,"BA",977,"business","HAJ","LHR",1,"USD",300,52.46110153,9.685079575,"DE",51.4706,-0.461941,"GB",704.0297511,0.426118356
